adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/tclvSFnqWrN8KusdyXATt4b8W9p.jpg,"[18, 10749]",10677,en,Dirty Dancing: Havana Nights,"In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence.",12.324,/fL0psQFnroOkBpj3RLqkWJrnO2X.jpg,2004-02-27,Dirty Dancing: Havana Nights,False,6.4,487
False,/ne4QPHn56Z1vxk6iKJKvDnmNI9Y.jpg,"[28, 80, 18, 53]",611914,en,The Courier,"This intense action-thriller unfolds in real time as two embattled souls fight for their lives. Gary Oldman stars as a vicious crime boss out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.",203.824,/cmC7bJZ5sCzx9ZsrlXOrYJfYtLc.jpg,2019-11-22,The Courier,False,6.4,332
False,/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg,"[28, 12, 878, 53]",262500,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,48.509,/hJij9DQUTLm7c0jNR6etlGZxMhB.jpg,2015-03-18,Insurgent,False,6.4,8217
False,/nEcEy7iVOh04dzZWP2e6AcwpLvI.jpg,"[35, 14]",72105,en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",41.795,/osJNr64CNyGhCzdlg6oHt3a6vNA.jpg,2012-06-29,Ted,False,6.4,9563
False,/1bMJah2DzrugDyckhTYN6CIiYQz.jpg,"[28, 18, 36, 10749]",57695,fr,La Princesse de Montpensier,"Set in the high courts of 16th Century France, where the wars of religion between Catholics and Protestants are raging. Marie de Mézières, a beautiful young aristocrat, is in love with Henri de Guise, but her hand in marriage is promised to the Prince of Montpensier.",4.986,/qHfWr0avujwYuPtAfqesmlmkGkj.jpg,2010-11-03,The Princess of Montpensier,False,6.4,207
False,/9QXx4tS65s3oUBoQ27bMIwmBD9x.jpg,"[16, 35]",48466,en,Scared Shrekless,"Shrek challenges Donkey, Puss in Boots and his other fairy tale character friends to spend the night in Lord Farquaad's haunted castle, telling scary stories to see who can resist becoming scared and stay the longest.",10.584,/iSl2JglSsOl0qUkqlmfor9h6U23.jpg,2010-10-28,Scared Shrekless,False,6.4,259
False,/rEFpqDNCYIpG5bHN0JBGo080HCf.jpg,"[16, 35, 10751]",13417,en,Kronk's New Groove,"Kronk, now chef and Head Delivery Boy of Mudka's Meat Hut, is fretting over the upcoming visit of his father. Kronk's father always disapproved of young Kronk's culinary interests and wished that Kronk instead would settle down with a wife and a large house on a hill.",21.16,/kyMrt0RPVC8LDpdMrk1DjN6Gqdu.jpg,2005-12-05,Kronk's New Groove,False,6.4,886
False,/wssGOBsAVxpSOclVHHQIxucRMh2.jpg,"[12, 14, 28, 35, 10751]",9593,en,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",13.006,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,1993-06-18,Last Action Hero,False,6.4,1763
False,/zTSHM51BLAdzEJXVJvUFhEmLIui.jpg,"[35, 10749]",7300,en,One Fine Day,"Melanie Parker, an architect and mother of Sammy, and Jack Taylor, a newspaper columnist and father of Maggie, are both divorced. They meet one morning when overwhelmed Jack is left unexpectedly with Maggie and forgets that Melanie was to take her to school. As a result, both children miss their school field trip and are stuck with the parents. The two adults project their negative stereotypes of ex-spouses on each other, but end up needing to rely on each other to watch the children as each must save his job. Humor is added by Sammy's propensity for lodging objects in his nose and Maggie's tendency to wander.",9.523,/ubEExGaBdbfZEMGLV7kWdqSY68j.jpg,1996-12-20,One Fine Day,False,6.4,439
False,/5bIHG1KqyIPJphtKazUXrR7voQc.jpg,"[35, 10749]",2642,en,Two Weeks Notice,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",16.303,/a5HMBDM66DGX8atTR77Kf8M2pb4.jpg,2002-12-19,Two Weeks Notice,False,6.4,1479
False,/nUgfYFthiXkcQ51oDvAdeoFn1XV.jpg,"[28, 53]",1647,en,The Recruit,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.",13.983,/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,2003-01-31,The Recruit,False,6.4,1193
False,/nxgDUgLKtLdbynL0CbN97rSHN86.jpg,"[35, 18, 10749]",9686,en,New York Stories,"Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role.",7.637,/mViGEH5dfsAnUgJmce1RJkFycAi.jpg,1989-03-10,New York Stories,False,6.4,240
False,/js0Ydo0QKqb3BooWts1vI3D4h5S.jpg,"[18, 36]",1689,en,Little Buddha,"After the death of Lama Dorje, Tibetan Buddhist monks find three children — one American and two Nepalese — who may be the rebirth of their great teacher.",9.409,/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg,1993-12-01,Little Buddha,False,6.4,270
False,/6nqDS8PBxUlumbnqVHQYDGZ9el7.jpg,[18],352157,fr,Marguerite,"Paris in the 1920s. Marguerite Dumont is a wealthy woman with a passion for music and the opera. For years, she has performed regularly for a circle of guests. But Marguerite sings tragically out of tune and no one has ever told her. Her husband and her close friends have always encouraged her in her illusions. Things become very complicated the day she gets it into her head to perform in front of a genuine public, at the Opera.",5.239,/lfIleyisIzYfvUNXTLIfJjHiJz6.jpg,2015-09-16,Marguerite,False,6.4,203
False,/s5M7HDcn9QHo9B7EzXXdOIa2oAK.jpg,"[80, 18, 53]",82525,en,Savages,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,15.703,/5hVMR5dG2f2EgLETewzwXcRbKpD.jpg,2012-07-06,Savages,False,6.4,1647
False,/npEuuKEzJYOINa6CG0lob9DWh4U.jpg,"[28, 35, 53, 80, 10751]",6951,en,Turner & Hooch,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.",13.705,/g3LC4mc17fQIFnPsMi81zzKC5gF.jpg,1989-07-28,Turner & Hooch,False,6.4,865
False,/6poUEcWOFq4ZtlVuYqlLTy8oAi7.jpg,[35],352186,en,Good Kids,Four high school students look to redefine themselves after graduation.,12.958,/9R3hZnqFNyFmG10qwKzaUntlUbg.jpg,2016-07-29,Good Kids,False,6.4,226
False,/qQqDIXfefGCyy4hNhXA6AaKuhOp.jpg,"[18, 35, 10749]",81342,fr,La délicatesse,A French woman mourning over the death of her husband three years prior is courted by a Swedish co-worker.,6.839,/1pc9cMMt7Hs4z8fOOzsOLe3MjNX.jpg,2011-12-20,Delicacy,False,6.4,321
False,/8LhafIrfYQDAv7g5gvRdoKOQ69E.jpg,"[18, 37]",266285,da,The Salvation,"In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone.",16.677,/7PTSd46m4JQmx9SDozzcM9u7Qmh.jpg,2014-05-22,The Salvation,False,6.4,563
False,/hjSKAuHs0pqlVboUf9EliqcHHkL.jpg,"[28, 80, 53]",9679,en,Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",17.56,/lFsJJjnGcNhewSIM9XBTaHsI2et.jpg,2000-06-09,Gone in Sixty Seconds,False,6.4,3129
False,/mnq5O3MyfHIJvunmE0fRhMrQQ89.jpg,"[28, 53]",659067,fr,La Terre et le Sang,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,259.216,/23S0NEXXOMhhXhF566Pw5sx7hnZ.jpg,2020-04-17,Earth and Blood,False,6.4,220
False,/gVnhsOJgKEkXCfs7RDs00mEBxMH.jpg,"[18, 28, 53, 80]",7461,en,Vantage Point,The attempted assassination of the American president is told and re-told from several different perspectives.,15.973,/4mSh7NZiW36rUbpIgcKeGVcbSSx.jpg,2008-02-01,Vantage Point,False,6.4,1472
False,/bLJTjfbZ1c5zSNiAvGYs1Uc82ir.jpg,"[28, 12, 14]",338970,en,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",61.343,/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,2018-03-05,Tomb Raider,False,6.3,5891
False,/ct9S0m2U2RTCFAVnq3y0nF0Tgb2.jpg,"[12, 10751, 14]",294272,en,Pete's Dragon,"For years, old wood carver Mr. Meacham has delighted local children with his tales of the fierce dragon that resides deep in the woods of the Pacific Northwest. To his daughter, Grace, who works as a forest ranger, these stories are little more than tall tales... until she meets Pete, a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. And from Pete's descriptions, Elliott seems remarkably similar to the dragon from Mr. Meacham's stories. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",15.277,/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg,2016-08-10,Pete's Dragon,False,6.4,1716
False,/rxMnmklIpunsNsRkQ7hw61ZJa84.jpg,"[80, 28, 53]",189,en,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,28.148,/50kALxDX4mmzIRljbNbPY0u4cie.jpg,2014-08-20,Sin City: A Dame to Kill For,False,6.3,2861
False,/2f8fkWSWOVcTlWforoVpsuaCiwI.jpg,"[53, 28]",449985,en,Triple Threat,"A crime syndicate places a hit on a billionaire's daughter, making her the target of an elite assassin squad. A small band of down-and-out mercenaries protects her, fighting tooth and nail to stop the assassins from reaching their target.",104.376,/cSpM3QxmoSLp4O1WAMQpUDcaB7R.jpg,2019-03-19,Triple Threat,False,6.3,379
False,/zUhXcua0gCTHjN9tYMQTJyfX7Qm.jpg,"[35, 18, 10749]",320588,en,"Hello, My Name Is Doris",A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,8.515,/iYRpTDqZgA3rsRh4EIkWHsMjAKd.jpg,2015-11-27,"Hello, My Name Is Doris",False,6.3,346
False,/sPU9KWoPYt9z8ZbI6iLlF6Xvsje.jpg,"[10751, 14, 16, 12]",202575,en,The House of Magic,"Thunder, an abandoned young cat seeking shelter from a storm, stumbles into the strangest house imaginable, owned by an old magician and inhabited by a dazzling array of automatons and gizmos. Not everyone welcomes the new addition to the troupe as Jack Rabbit and Maggie Mouse plot to evict Thunder. The situation gets worse when the magician lands in hospital and his scheming nephew sees his chance to cash in by selling the mansion. Our young hero is determined to earn his place and so he enlists the help of some wacky magician's assistants to protect his magical new home.",15.867,/3R13g2XgblynIrQGF8geFZJPNvR.jpg,2013-12-24,The House of Magic,False,6.3,254
False,/qellV7oenRZiy0OzncgXG1mK4vt.jpg,"[35, 18, 10402]",63710,en,Honey 2,"After a brush with the law, Maria has returned to her gritty Bronx roots to rebuild her life with nothing but a talent for street dance and a burning ambition to prove herself.",17.315,/qQnWrF7khfYvpWdEeKhSuoDCGA5.jpg,2011-06-23,Honey 2,False,6.3,320
False,/Ap0jDQIn8Jovz3MyejAepCcZrTU.jpg,"[27, 28, 18, 14, 10752]",49017,en,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",17.434,/dN3D3AvOsZ60jBth9LYhZFjgAUz.jpg,2014-10-01,Dracula Untold,False,6.3,4763
False,/h6jJ5n7dQ5L3S2i2gjRwEg2Vu45.jpg,[27],24124,en,The Burning,"A caretaker at a summer camp is burned when a prank goes tragically wrong. After several years of intensive treatment at hospital, he is released back into society, albeit missing some social skills. What follows is a bloody killing spree with the caretaker making his way back to his old stomping ground to confront one of the youths that accidently burned him.",8.483,/d8as1GtCAhlc5rirarnUUd85gJA.jpg,1981-05-08,The Burning,False,6.3,221
False,/m7kARS3kMIEFaTtTeSY8w8GHtaF.jpg,"[12, 18, 28, 10749]",11002,en,"Greystoke: The Legend of Tarzan, Lord of the Apes","A shipping disaster in the 19th Century has stranded a man and woman in the wilds of Africa. The lady is pregnant, and gives birth to a son in their tree house. Soon after, a family of apes stumble across the house and in the ensuing panic, both parents are killed. A female ape takes the tiny boy as a replacement for her own dead infant, and raises him as her son. Twenty years later, Captain Phillippe D'Arnot discovers the man who thinks he is an ape. Evidence in the tree house leads him to believe that he is the direct descendant of the Earl of Greystoke, and thus takes it upon himself to return the man to civilization.",9.257,/rdtEIdzqJTVhSLsjuR4U9t1KKxp.jpg,1984-03-30,"Greystoke: The Legend of Tarzan, Lord of the Apes",False,6.3,309
False,/6xyv82YX1GJ69r0lUHqa0MhcwWw.jpg,"[12, 35]",9671,en,Crocodile Dundee,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",16.03,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,1986-09-26,Crocodile Dundee,False,6.3,1268
False,/82ZXnrTOcNOm1NjWAWrSROQMULc.jpg,"[12, 28, 35, 37]",8584,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",15.995,/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,2000-05-26,Shanghai Noon,False,6.3,1796
False,/7u1DucknNEhDHJs0V3mO2muG28K.jpg,"[28, 35, 80]",5174,en,Rush Hour 3,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",28.035,/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg,2007-08-08,Rush Hour 3,False,6.3,2100
False,/vX3Z2ZYOKp8lg9b6u2eGjcLwYY0.jpg,"[80, 18, 9648, 53]",2275,en,The General's Daughter,"When the body of Army Capt. Elizabeth Campbell is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner and Sara Sunhill, are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military coverup of her death and the involvement of her father, Lt. Gen. Joseph Campbell.",11.156,/lLbTV7SwFFxZ1qZsIDvHf2c31NC.jpg,1999-06-18,The General's Daughter,False,6.3,577
False,/5W160Z6MGl6xB7QomSwfdsRKVJx.jpg,"[27, 18, 53]",332567,en,The Shallows,"When Nancy is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.",20.216,/42HlPJmiE6rQdtT2lYzPPMQYvqG.jpg,2016-06-24,The Shallows,False,6.3,3981
False,/38n3UDjVrvLBmIrZpCKLxF56jMb.jpg,[18],50780,en,The Beaver,"Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.",9.382,/nlaWgS7iIb6MG3t0FitV1xdPqIV.jpg,2011-02-11,The Beaver,False,6.3,629
False,/vgVzQyOVU5QDSbEPkilPVg8IS41.jpg,"[10402, 35]",6279,en,Sister Act 2: Back in the Habit,"Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presided over by Mother Superior. And if trying to reach out to a class full of uninterested students wasn't bad enough, the sisters discover that the school is due to be closed by the unscrupulous chief of a local authority.",13.79,/dlkBp5S6Ei5f54031rAhyb4IwML.jpg,1993-12-09,Sister Act 2: Back in the Habit,False,6.4,1252
False,/s75CDPm61dDM7C5STW884J6uFk1.jpg,[18],453755,en,Arctic,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",15.253,/dxRc0Y4IjSRLC2fYaguXQtJCI4e.jpg,2018-11-21,Arctic,False,6.3,711
False,/aIF2xRhE7iGxQd6ITGNrwYdGB9e.jpg,[35],431530,en,A Bad Moms Christmas,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",22.114,/gPNHolu7AGnrB7r5kvJRRTfwMFR.jpg,2017-08-04,A Bad Moms Christmas,False,6.3,1557
False,/6LX5mBtaYQwz66qCqWJiYi8fCYb.jpg,"[35, 10402, 10770]",44244,en,Camp Rock 2: The Final Jam,"Mitchie can't wait to go back to Camp Rock and spend the summer making new music with her friends and superstar Shane Gray. But the slick new camp across the lake, Camp Star, has drummed up some serious competition — featuring newcomers Luke and Dana. In a sensational battle of the bands, with Camp Rock's future at stake, will Camp Star's flashy production and over-the-top antics win out, or will Camp Rockers prove that music, teamwork, and spirit are what truly matter?",17.613,/8RSdWqC259zR72Jjo6ANAM4ndhM.jpg,2010-09-17,Camp Rock 2: The Final Jam,False,6.3,1243
False,/75S1XsekIPF7c99g5cby0DeorPz.jpg,"[28, 9648, 53]",27576,en,Salt,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",22.113,/ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg,2010-07-21,Salt,False,6.3,4111
False,/egfAOYdj1vOaRkn0fl1NXYl2Qn0.jpg,[35],11680,fr,L'Avare,"Based on Molière's play. The children of Harpagon, Cléante and his sister Elise, are each in love but they still haven't spoken to their father yet. Harpagon is a miser who wants to choose the right man and the right woman for his children. When Cléante, at last, tries to speak to Harpagon, the old man informs the family that he wants to marry Marianne, the young girl loved by Cléante. Unaware of his son's sorrow, Harpagon doesn't understand why Cléante has become so angry with him.",7.24,/mwL2uf15AxzGaLAh91ZUS04weoK.jpg,1980-03-05,The Miser,False,6.3,280
False,/6scIG1WRoUwwOOqJnuNFLmy5bui.jpg,"[12, 16, 10751, 37]",10380,en,An American Tail: Fievel Goes West,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",41.309,/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg,1991-11-21,An American Tail: Fievel Goes West,False,6.3,530
